,close,date,high,low,open
420,16.4565,2022-12-22 11:00:00,16.463,16.4445,16.453
421,16.459,2022-12-22 11:05:00,16.4605,16.456,16.456
422,16.481,2022-12-22 11:10:00,16.481,16.462,16.462
423,16.451,2022-12-22 11:15:00,16.4825,16.4505,16.482
424,16.4325,2022-12-22 11:20:00,16.451,16.429,16.4505
425,16.3945,2022-12-22 11:25:00,16.4305,16.3765,16.4305
426,16.432,2022-12-22 11:30:00,16.465,16.396,16.396
427,16.451,2022-12-22 11:35:00,16.485500000000002,16.421,16.433
428,16.449,2022-12-22 11:40:00,16.4525,16.4375,16.4455
429,16.4585,2022-12-22 11:45:00,16.48,16.4485,16.4485
430,16.4355,2022-12-22 11:50:00,16.4625,16.4305,16.459
431,16.439,2022-12-22 11:55:00,16.44,16.4325,16.435
432,16.4665,2022-12-22 12:00:00,16.4745,16.439,16.4395
433,16.4525,2022-12-22 12:05:00,16.466,16.45,16.466
434,16.455,2022-12-22 12:10:00,16.455,16.4525,16.453
435,16.4965,2022-12-22 12:15:00,16.512,16.452,16.4525
436,16.4705,2022-12-22 12:20:00,16.494,16.47,16.485500000000002
437,16.487,2022-12-22 12:25:00,16.494,16.462,16.462
438,16.46,2022-12-22 12:30:00,16.491,16.456,16.4875
439,16.4525,2022-12-22 12:35:00,16.467,16.4525,16.455
440,16.46,2022-12-22 12:40:00,16.4605,16.4485,16.453
441,16.471,2022-12-22 12:45:00,16.475,16.4605,16.4605
442,16.4715,2022-12-22 12:50:00,16.488,16.456,16.4595
443,16.4445,2022-12-22 12:55:00,16.4705,16.444,16.4705
444,16.441,2022-12-22 13:00:00,16.4565,16.436,16.444
445,16.4,2022-12-22 13:05:00,16.453,16.388,16.4415
446,16.3865,2022-12-22 13:10:00,16.408,16.3855,16.408
447,16.397,2022-12-22 13:15:00,16.4045,16.35,16.383
448,16.386,2022-12-22 13:20:00,16.3975,16.3845,16.3975
449,16.407,2022-12-22 13:25:00,16.4075,16.386,16.3945
450,16.3395,2022-12-22 13:30:00,16.407,16.26,16.4005
451,16.332,2022-12-22 13:35:00,16.3365,16.306,16.3345
452,16.2935,2022-12-22 13:40:00,16.35,16.2815,16.3325
453,16.28,2022-12-22 13:45:00,16.2955,16.2595,16.2725
454,16.299,2022-12-22 13:50:00,16.3145,16.2785,16.282
455,16.3045,2022-12-22 13:55:00,16.308,16.2865,16.2985
456,16.324,2022-12-22 14:00:00,16.326,16.2995,16.3005
457,16.3235,2022-12-22 14:05:00,16.333,16.307,16.3255
458,16.311,2022-12-22 14:10:00,16.336,16.3105,16.324
459,16.329,2022-12-22 14:15:00,16.3295,16.313,16.313
460,16.3365,2022-12-22 14:20:00,16.342,16.326,16.332
461,16.326,2022-12-22 14:25:00,16.337,16.3235,16.336
462,16.178,2022-12-22 14:30:00,16.328,16.13,16.3185
463,16.1795,2022-12-22 14:35:00,16.2,16.152,16.1685
464,16.192,2022-12-22 14:40:00,16.206,16.1635,16.179
465,16.151,2022-12-22 14:45:00,16.206,16.144,16.206
466,16.142,2022-12-22 14:50:00,16.1655,16.1375,16.155
467,16.153,2022-12-22 14:55:00,16.159,16.1305,16.1395
468,16.126,2022-12-22 15:00:00,16.1725,16.102,16.151
469,16.0945,2022-12-22 15:05:00,16.1255,16.062,16.1255
470,16.12,2022-12-22 15:10:00,16.125,16.0655,16.094
471,16.1435,2022-12-22 15:15:00,16.146,16.1095,16.124
472,16.1355,2022-12-22 15:20:00,16.1425,16.121,16.1425
473,16.125,2022-12-22 15:25:00,16.1425,16.113,16.1325
474,16.1045,2022-12-22 15:30:00,16.125,16.094,16.1205
475,16.088,2022-12-22 15:35:00,16.116,16.0835,16.105
476,16.0815,2022-12-22 15:40:00,16.093,16.074,16.0875
477,16.0855,2022-12-22 15:45:00,16.093,16.0675,16.081
478,16.057,2022-12-22 15:50:00,16.0855,16.055,16.081
479,16.0595,2022-12-22 15:55:00,16.0595,16.0385,16.056
480,16.0895,2022-12-22 16:00:00,16.0975,16.05,16.0545
481,16.1065,2022-12-22 16:05:00,16.1175,16.0875,16.0915
482,16.06,2022-12-22 16:10:00,16.1065,16.053,16.106
483,16.0675,2022-12-22 16:15:00,16.073,16.051,16.0595
484,16.0735,2022-12-22 16:20:00,16.0735,16.0345,16.058
485,16.06,2022-12-22 16:25:00,16.0745,16.0585,16.0725
486,16.093,2022-12-22 16:30:00,16.096,16.047,16.0525
487,16.09,2022-12-22 16:35:00,16.096,16.079,16.0955
488,16.087,2022-12-22 16:40:00,16.0895,16.067,16.0785
489,16.094,2022-12-22 16:45:00,16.097,16.0675,16.0865
490,16.1035,2022-12-22 16:50:00,16.104,16.0955,16.0955
491,16.084,2022-12-22 16:55:00,16.104,16.078,16.104
492,16.085,2022-12-22 17:00:00,16.086,16.07,16.0845
493,16.0855,2022-12-22 17:05:00,16.087,16.0715,16.084
494,16.0575,2022-12-22 17:10:00,16.0875,16.0575,16.0865
495,16.021,2022-12-22 17:15:00,16.062,16.018,16.0615
496,15.9985,2022-12-22 17:20:00,16.02,15.987,16.019
497,15.9875,2022-12-22 17:25:00,15.9985,15.9815,15.9925
498,15.929,2022-12-22 17:30:00,15.993500000000001,15.916,15.9845
499,15.913,2022-12-22 17:35:00,15.939,15.911,15.939
500,15.944,2022-12-22 17:40:00,15.944,15.8895,15.9125
501,15.953,2022-12-22 17:45:00,15.9665,15.9355,15.939
502,15.938,2022-12-22 17:50:00,15.957,15.9225,15.957
503,15.926,2022-12-22 17:55:00,15.9555,15.926,15.9385
504,15.9355,2022-12-22 18:00:00,15.936,15.9135,15.9255
505,15.9655,2022-12-22 18:05:00,15.9655,15.936,15.936
506,15.984,2022-12-22 18:10:00,15.9855,15.9575,15.965
507,15.9975,2022-12-22 18:15:00,15.9975,15.979,15.9825
508,15.975,2022-12-22 18:20:00,15.9975,15.973,15.997
509,15.986,2022-12-22 18:25:00,15.986,15.9735,15.9735
510,15.9685,2022-12-22 18:30:00,15.986,15.966,15.9855
511,15.984,2022-12-22 18:35:00,15.984,15.967,15.969
512,15.995,2022-12-22 18:40:00,15.996,15.9695,15.975999999999999
513,15.9825,2022-12-22 18:45:00,15.995,15.9805,15.9945
514,15.9635,2022-12-22 18:50:00,15.9815,15.9595,15.9815
515,15.9725,2022-12-22 18:55:00,15.9725,15.964,15.964
516,15.9835,2022-12-22 19:00:00,15.988,15.9725,15.973
517,15.987,2022-12-22 19:05:00,15.99,15.983,15.983
518,16.016,2022-12-22 19:10:00,16.016,15.987,15.9875
519,16.019,2022-12-22 19:15:00,16.019,16.0095,16.015
520,16.022,2022-12-22 19:20:00,16.023,16.018,16.0185
521,16.038,2022-12-22 19:25:00,16.038,16.022,16.0225
522,16.0575,2022-12-22 19:30:00,16.06,16.0345,16.0375
523,16.0425,2022-12-22 19:35:00,16.057,16.0365,16.057
524,16.0425,2022-12-22 19:40:00,16.0425,16.041,16.0415
525,16.0365,2022-12-22 19:45:00,16.043,16.0105,16.043
526,16.0155,2022-12-22 19:50:00,16.0365,16.014,16.0355
527,16.017,2022-12-22 19:55:00,16.0195,16.015,16.016
528,16.016,2022-12-22 20:00:00,16.0195,16.0085,16.0175
529,16.0195,2022-12-22 20:05:00,16.0195,16.015,16.0155
530,16.0475,2022-12-22 20:10:00,16.0475,16.0195,16.032
531,16.078,2022-12-22 20:15:00,16.078,16.044,16.047
532,16.262,2022-12-22 20:20:00,16.321,16.0705,16.0795
533,16.2145,2022-12-22 20:25:00,16.269,16.1855,16.2505
534,16.21,2022-12-22 20:30:00,16.27,16.2045,16.218
535,16.1795,2022-12-22 20:35:00,16.2495,16.171,16.2045
536,16.1965,2022-12-22 20:40:00,16.2105,16.1785,16.1825
537,16.231,2022-12-22 20:45:00,16.234,16.1955,16.197
538,16.22,2022-12-22 20:50:00,16.2445,16.218,16.232
539,16.224,2022-12-22 20:55:00,16.2245,16.209,16.212
540,16.2395,2022-12-22 21:00:00,16.2495,16.225,16.225
541,16.239,2022-12-22 21:05:00,16.24,16.22,16.2245
542,16.2375,2022-12-22 21:10:00,16.239,16.226,16.2385
543,16.245,2022-12-22 21:15:00,16.248,16.238,16.238
544,16.248,2022-12-22 21:20:00,16.2575,16.245,16.2455
545,16.2725,2022-12-22 21:25:00,16.274,16.247,16.2475
546,16.2845,2022-12-22 21:30:00,16.289,16.268,16.275
547,16.271,2022-12-22 21:35:00,16.285,16.2585,16.285
548,16.2645,2022-12-22 21:40:00,16.2775,16.2595,16.2775
549,16.2605,2022-12-22 21:45:00,16.2765,16.2575,16.265
550,16.279,2022-12-22 21:50:00,16.281,16.2605,16.2655
551,16.288,2022-12-22 21:55:00,16.311,16.277,16.277
552,16.322,2022-12-22 22:00:00,16.323,16.286,16.2885
553,16.3205,2022-12-22 22:05:00,16.324,16.309,16.3225
554,16.3345,2022-12-22 22:10:00,16.3345,16.318,16.318
555,16.332,2022-12-22 22:15:00,16.3345,16.332,16.332
556,16.3255,2022-12-22 22:20:00,16.332,16.325,16.3315
557,16.3115,2022-12-22 22:25:00,16.327,16.307,16.327
558,16.322,2022-12-22 22:30:00,16.322,16.307,16.307
559,16.323,2022-12-22 22:35:00,16.329,16.3205,16.326
560,16.3075,2022-12-22 22:40:00,16.3265,16.3075,16.322
561,16.273,2022-12-22 22:45:00,16.307,16.2725,16.307
562,16.284,2022-12-22 22:50:00,16.285,16.2725,16.2745
563,16.3125,2022-12-22 22:55:00,16.315,16.2845,16.2845
564,16.323,2022-12-22 23:00:00,16.3295,16.2995,16.31
565,16.368,2022-12-22 23:05:00,16.37,16.322,16.3235
566,16.3755,2022-12-22 23:10:00,16.396,16.358,16.3685
567,16.408,2022-12-22 23:15:00,16.4085,16.374,16.376
568,16.4155,2022-12-22 23:20:00,16.4155,16.394,16.3985
569,16.4715,2022-12-22 23:25:00,16.475,16.4395,16.4505
570,16.4455,2022-12-22 23:30:00,16.4905,16.4335,16.472
571,16.4635,2022-12-22 23:35:00,16.4715,16.4455,16.447
572,16.468,2022-12-22 23:40:00,16.47,16.458,16.463
573,16.535,2022-12-22 23:45:00,16.5355,16.4675,16.4675
574,16.533,2022-12-22 23:50:00,16.5455,16.528,16.5345
575,16.528,2022-12-22 23:55:00,16.548000000000002,16.521,16.529
576,16.5105,2022-12-23 00:00:00,16.5305,16.5105,16.5295
